@W: CS141 :"E:\Image_Rotat_master\Image\source\dvi_tx\encode.v":7:9:7:12|Unrecognized synthesis directive name. Verify the correct directive name.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[39][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[41][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[43][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[45][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[47][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[49][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[51][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[53][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[55][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[57][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[59][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[61][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[63][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[65][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[67][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[69][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[71][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[73][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[75][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[77][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[79][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[81][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[83][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[85][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[87][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[89][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[91][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[93][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[95][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[97][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[99][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[101][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[103][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[105][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[107][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[109][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[111][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[113][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[115][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[117][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[119][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[121][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[123][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[125][15:0]. Make sure that there are no unused intermediate registers.
@W: CL169 :"E:\Image_Rotat_master\Image\source\sources_1\cmos_8_16bit.v":151:0:151:5|Pruning unused register h_data1[127][15:0]. Make sure that there are no unused intermediate registers.
